model,trim,slug,category,category_slug,source_url,part_number,normalized_part_number,description,detail,product_url
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,1MZ84PDNAM,1MZ84PDNAM,2014 2021 Mopar Front Door Exterior Handle Right,![Image 123: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $174.00 | $114.40 | +,https://www.moparamerica.com/oem-parts/mopar-2014-2021-mopar-front-door-exterior-handle-right-1mz84pdnam
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,1MZ85LAUAM,1MZ85LAUAM,2013 2021 Mopar Front Door Exterior Handle Left,![Image 125: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR EXTERIOR | MSRP  $164.00 | $106.92,https://www.moparamerica.com/oem-parts/mopar-2013-2021-mopar-front-door-exterior-handle-left-1mz85lauam
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,1MZ85ZR3AM,1MZ85ZR3AM,2013 2021 Mopar Front Door Exterior Handle Left,![Image 127: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR EXTERIOR | MSRP  $212.00 | $138.60,https://www.moparamerica.com/oem-parts/mopar-2013-2021-mopar-front-door-exterior-handle-left-1mz85zr3am
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,1MZ85GW7AM,1MZ85GW7AM,2020 2021 Dodge Challenger Front Door Exterior Handle Left,![Image 129: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR EXTERIOR | MSRP  $180.00 | $117.70,https://www.moparamerica.com/oem-parts/mopar-2020-2021-dodge-challenger-front-door-exterior-handle-left-1mz85gw7am
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68066174AJ,68066174AJ,Door Handle Bracket Right,![Image 131: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** DOOR HANDLE | MSRP  $54.95 | $36.25,https://www.moparamerica.com/oem-parts/mopar-door-handle-bracket-right-68066174aj
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68066175AK,68066175AK,Door Handle Bracket Left,![Image 133: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** DOOR HANDLE | MSRP  $65.15 | $42.96,https://www.moparamerica.com/oem-parts/mopar-door-handle-bracket-left-68066175ak
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68174640AH,68174640AH,Front Door Latch Right,![Image 135: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR | MSRP  $306.00 | $201.30,https://www.moparamerica.com/oem-parts/mopar-front-door-latch-right-68174640ah
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68174641AH,68174641AH,Front Door Latch Left,![Image 137: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR,https://www.moparamerica.com/oem-parts/mopar-front-door-latch-left-68174641ah
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,6036651AA,6036651AA,Tapping Screw,![Image 139: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** M6.3x1.8x38.1. Latch. | MSRP  $11.45 | $7.54,https://www.moparamerica.com/oem-parts/mopar-tapping-screw-6036651aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68043885AA,68043885AA,Front Door Window Regulator Left,![Image 141: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $318.00 | $210.10 | +,https://www.moparamerica.com/oem-parts/mopar-front-door-window-regulator-left-68043885aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68043884AA,68043884AA,Front Door Window Regulator Right,![Image 143: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $300.00 | $196.90 | +,https://www.moparamerica.com/oem-parts/mopar-front-door-window-regulator-right-68043884aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,6509482AA,6509482AA,Hex Head Screw And Washer Right,![Image 145: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Regulator To Glass. | MSRP  $8.80 | $5.78,https://www.moparamerica.com/oem-parts/mopar-hex-head-screw-and-washer-right-6509482aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68376200AA,68376200AA,2018 2021 Dodge Challenger Window Regulator Motor Right,![Image 147: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front Door. | MSRP  $22.35 | $14.74,https://www.moparamerica.com/oem-parts/mopar-2018-2021-dodge-challenger-window-regulator-motor-right-68376200aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68043882AA,68043882AA,Window Regulator Motor Right,![Image 149: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front Door. | MSRP  $166.00 | $108.68,https://www.moparamerica.com/oem-parts/mopar-window-regulator-motor-right-68043882aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68376201AA,68376201AA,2018 2021 Dodge Challenger Window Regulator Motor Left,![Image 151: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front Door. | MSRP  $22.35 | $14.74,https://www.moparamerica.com/oem-parts/mopar-2018-2021-dodge-challenger-window-regulator-motor-left-68376201aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68043883AA,68043883AA,Window Regulator Motor Left,![Image 153: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front Door. | MSRP  $190.00 | $125.40,https://www.moparamerica.com/oem-parts/mopar-window-regulator-motor-left-68043883aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,6104725AA,6104725AA,Hex Nut,![Image 155: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $6.15 | $4.02 | +,https://www.moparamerica.com/oem-parts/mopar-hex-nut-6104725aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68066169AA,68066169AA,Key Cylinder To Latch Link,![Image 157: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $3.80 | $2.48 | +,https://www.moparamerica.com/oem-parts/mopar-key-cylinder-to-latch-link-68066169aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,5UV45SZ6AB,5UV45SZ6AB,Door Latch Knob And Link Left,![Image 159: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $29.50 | $19.42 | +,https://www.moparamerica.com/oem-parts/mopar-door-latch-knob-and-link-left-5uv45sz6ab
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,5UV44SZ6AB,5UV44SZ6AB,Door Latch Knob And Link Right,![Image 161: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $31.25 | $20.57 | +,https://www.moparamerica.com/oem-parts/mopar-door-latch-knob-and-link-right-5uv44sz6ab
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68359597AD,68359597AD,Outside Handle Cable Right,![Image 163: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** OUTSIDE HANDLE | MSRP  $42.40 | $27.94,https://www.moparamerica.com/oem-parts/mopar-outside-handle-cable-right-68359597ad
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68185764AD,68185764AD,Inside Handle To Latch Cable Right,![Image 165: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Front Door. | MSRP  $31.10 | $20.35,https://www.moparamerica.com/oem-parts/mopar-inside-handle-to-latch-cable-right-68185764ad
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,5056272AF,5056272AF,2020 2021 Dodge Challenger Front Door Watershield Right,![Image 167: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR | MSRP  $137.00 | $90.15,https://www.moparamerica.com/oem-parts/mopar-2020-2021-dodge-challenger-front-door-watershield-right-5056272af
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,5056273AF,5056273AF,2020 2021 Dodge Challenger Front Door Watershield Left,![Image 169: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** FRONT DOOR | MSRP  $137.00 | $90.15,https://www.moparamerica.com/oem-parts/mopar-2020-2021-dodge-challenger-front-door-watershield-left-5056273af
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,68183719AC,68183719AC,Door Pull Cup Bracket,![Image 171: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $7.55 | $4.95 | +,https://www.moparamerica.com/oem-parts/mopar-door-pull-cup-bracket-68183719ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,6032723,6032723,Self Tapping Screw,![Image 173: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $9.15 | $6.00 | +,https://www.moparamerica.com/oem-parts/mopar-self-tapping-screw-6032723
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,4784033AA,4784033AA,Door Trim Panel Plug,![Image 175: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Large. | MSRP  $11.30 | $7.43,https://www.moparamerica.com/oem-parts/mopar-door-trim-panel-plug-4784033aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,4784018AA,4784018AA,Plug Right,![Image 177: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Grommet Snaps Into Door. Door Trim Panel. | MSRP  $11.30 | $7.43,https://www.moparamerica.com/oem-parts/mopar-plug-right-4784018aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,front-door,doors-door-mirrors-and-related-parts--front-door,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/doors-door-mirrors-and-related-parts--front-door,4373728,4373728,Plug Antenna Hole,"![Image 179: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Lower Plenum, Left. Cowl. Below Latch. | MSRP  $12.50 | $8.25",https://www.moparamerica.com/oem-parts/mopar-plug-antenna-hole-4373728
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68306137AC,68306137AC,Instrument Panel Cluster,![Image 18: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. | *Description:** INSTRUMENT PANEL,https://www.moparamerica.com/oem-parts/mopar-instrument-panel-cluster-68306137ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68306149AC,68306149AC,Instrument Panel Cluster,![Image 20: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. | *Description:** INSTRUMENT PANEL,https://www.moparamerica.com/oem-parts/mopar-instrument-panel-cluster-68306149ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68306150AC,68306150AC,Instrument Panel Cluster,![Image 22: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine.,https://www.moparamerica.com/oem-parts/mopar-instrument-panel-cluster-68306150ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68306139AC,68306139AC,2017 Dodge Challenger Instrument Panel Cluster,![Image 24: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. | *Description:** INSTRUMENT PANEL,https://www.moparamerica.com/oem-parts/mopar-2017-dodge-challenger-instrument-panel-cluster-68306139ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68247792AA,68247792AA,Instrument Cluster Mask,![Image 26: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. 5.7L V8 HEMI VVT Engine. 6.4L V8 SRT HEMI ENGINE. 6.4L V8 SRT HEMI MDS Engine. | MSRP  $178.00 | $116.60,https://www.moparamerica.com/oem-parts/mopar-instrument-cluster-mask-68247792aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,instrument-cluster,electrical--instrument-panel-cluster,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/electrical--instrument-panel-cluster,68304616AA,68304616AA,Instrument Cluster Mask,![Image 28: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Notes:****Engines:** 3.6L V6 24V VVT Engine. 5.7L V8 HEMI MDS VVT Engine. 5.7L V8 HEMI VVT Engine. 6.4L V8 SRT HEMI ENGINE. 6.4L V8 SRT HEMI MDS Engine. | MSRP  $191.00 | $124.30,https://www.moparamerica.com/oem-parts/mopar-instrument-cluster-mask-68304616aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68044586AA,68044586AA,Spacer,![Image 24: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** Windshield. | *Not For Sale** | *Not For Sale**,https://www.moparamerica.com/oem-parts/mopar-spacer-68044586aa
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68166861AF,68166861AF,Shipping Assembly 30 Lite Glass Windshield,![Image 26: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** With sensor brackets.,https://www.moparamerica.com/oem-parts/mopar-shipping-assembly-30-lite-glass-windshield-68166861af
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68166860AG,68166860AG,Shipping Assembly 30 Lite Glass Windshield,![Image 28: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** WINDSHIELD TINTED HUMIDITY | MSRP  $641.00 | $422.40,https://www.moparamerica.com/oem-parts/mopar-shipping-assembly-30-lite-glass-windshield-68166860ag
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,4816142AC,4816142AC,Front Door Glass Right,![Image 30: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $154.00 | $100.98 | +,https://www.moparamerica.com/oem-parts/mopar-front-door-glass-right-4816142ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,4816143AC,4816143AC,Front Door Glass Left,![Image 32: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $154.00 | $101.09 | +,https://www.moparamerica.com/oem-parts/mopar-front-door-glass-left-4816143ac
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68234217AB,68234217AB,Quarter Window Glass Left,![Image 34: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $165.00 | $108.57 | +,https://www.moparamerica.com/oem-parts/mopar-quarter-window-glass-left-68234217ab
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68234216AB,68234216AB,Quarter Window Glass Right,![Image 36: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | MSRP  $165.00 | $108.57 | +,https://www.moparamerica.com/oem-parts/mopar-quarter-window-glass-right-68234216ab
Challenger,SXT 3.6L,v-2017-dodge-challenger--sxt--3-6l-v6-gas,glass-mirror,glass--glass-and-interior-rear-view-mirror,https://www.moparamerica.com/v-2017-dodge-challenger--sxt--3-6l-v6-gas/glass--glass-and-interior-rear-view-mirror,68270305AA,68270305AA,Backlite,![Image 38: Mopar](https://cdn-static.revolutionparts.io/assets/images/mopar.png)**Mopar** | *Description:** NONE | MSRP  $595.00 | $391.60,https://www.moparamerica.com/oem-parts/mopar-backlite-68270305aa
