catalogue_leaf_id,variation_id,category_id,subcategory_id,parent_leaf_id,leaf_type,diagram_id,diagram_title_source,assembly_number,source_url,current_snapshot_id,status,source_structure_status,expected_source_row_count,extracted_source_row_count,expected_callout_count,extracted_callout_count,expected_image_count,observed_image_count,processing_started_at,processing_completed_at,exception_code,evidence_notes
leaf-de0923f58e080ce2ff122179,challenger-rt-scat-pack-64-gas,tax-81c72394a7b942b291c52818,tax-109b1ba572b8c4fd35b9feac,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/air-conditioners-and-heaters--air-conditioner-compressor-and-mounting,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:130492-130757""}"
leaf-005be78a57d95b3d0781d0c5,challenger-rt-scat-pack-64-gas,tax-81c72394a7b942b291c52818,tax-5df9eaec71a221901deb4e30,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/air-conditioners-and-heaters--air-ducts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:130762-130937""}"
leaf-6ad6fa1d0db7d3ef94f13f61,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-9f33db09211771f75bd1af3d,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--drive-shaft,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:130943-131155""}"
leaf-ac04f9b3a422f23cad805049,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-85fcba0fd0c2110933b87584,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--front-axle-assembly,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:131160-131396""}"
leaf-91c784534a125d7130a2b525,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-b424e653183fd3c5c12a0fc4,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--front-axle-drive-shafts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:131401-131649""}"
leaf-4db232f16cdd6e19c54c9cb6,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-7021338a3db6c487f2279a0d,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--rear-axle-assembly,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:131654-131887""}"
leaf-2d298fd634f43a2e5caca62e,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-f9b61a74e784a07e1aed70cf,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--rear-axle-housing-differential-and-vent,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:132124-132424""}"
leaf-4cef9fbc60a991985b459d31,challenger-rt-scat-pack-64-gas,tax-c32cea31dc77b27db5859a04,tax-bf0e8e9bfd6ee301261cf2a2,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/all-wheel-drive-differential-and-drive-line--rear-axle-shafts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:131892-132119""}"
leaf-54f0245e8d769d8136c44e13,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-baf125c8f1971c57d78f499b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--aperture-panel-and-pillar-supports,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:132430-132682""}"
leaf-ec96549370bdc07aec9d41ad,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-fd4743fbd525e9d1ed25aacf,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--body-structure-welds-weatherstrips-seals-sealers-and-adhesives,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:132687-133029""}"
leaf-e0b26e504c9d00b17acc1005,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-f5b227c2ee632a0885aa534a,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--cowl-and-dash-panel,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:133034-133241""}"
leaf-6fd622ebd6f122f9bee3c4e9,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-f0ff3689b80caceb74a66118,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--deck-lid,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:133246-133420""}"
leaf-c50dc646fa829d27d83a125d,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-14ee92b58f48d6ef2cb6d85f,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--fenders,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:133425-133596""}"
leaf-e836ee292ca3a79af8ca5380,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-50a4686a103b70e0d273181b,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--floor-pans,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:133601-133781""}"
leaf-c1645a1ab3c4458c64331d53,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-3941399843698ecb6ee006df,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--hood-and-hood-release,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:133786-133999""}"
leaf-f383a99b7e5cb0f94b2623e1,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-f8a1e22a29af3d13ed4ecc08,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--plugs,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134004-134169""}"
leaf-ec3b65e78b47c8b40a6b084d,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-a014827f03fb81513b5f8434,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--roof,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134174-134336""}"
leaf-4cb487fd22a0e0cabc8d04fb,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-e2f2a76fd49e4514430c5476,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--shelf-panel,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134341-134524""}"
leaf-d6d210cdc811f48be28f0694,challenger-rt-scat-pack-64-gas,tax-78269d79a8b79a01dc5013ed,tax-bc50608b296832b2fa3051bf,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/body-sheet-metal-except-doors--sunroof,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134529-134700""}"
leaf-8722979a6f1f78419649f775,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-9258b22b266d2ebc82b698e4,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--brake-master-cylinder,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134706-134873""}"
leaf-d47663b33f91f02bb061b840,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-ce0973a8f5c6895952f8ea5e,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--brake-pedals,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:134878-135018""}"
leaf-20f076ccae2f83e6fd5abd36,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-545bb1c0fc0e24cd0068a176,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--front-brakes,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:135023-135163""}"
leaf-db9f43b42c2332b4cbfb920b,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-b08461b9a4497f6377aa3931,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--hydraulic-control-unit-brake-tubes-and-hoses,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:135168-135406""}"
leaf-987dd6538e81cf6fd5a9bc24,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-cf95d321bee1b2c6994d9498,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--parking-brake-lever-cables-and-rear-disc-park-brake-assembly,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:135411-135699""}"
leaf-e99617eb2b494dbed27e6944,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-6aec2b97c16fed3f7a2e6159,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--power-brake-booster,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:135704-135865""}"
leaf-5158673ec9894c89a1865f68,challenger-rt-scat-pack-64-gas,tax-7d3557595cbabf2ffb78d797,tax-b9b37fae8e4e3afcf97dfb80,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/brakes--rear-brakes,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:135870-136007""}"
leaf-9847557b15c210ca2f62ea96,challenger-rt-scat-pack-64-gas,tax-f816334fa39aa18006995513,tax-27f7855a4244bdfb1a515875,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/clutch--clutch,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136013-136135""}"
leaf-4249ed15e5e4c2b8a9a74fd7,challenger-rt-scat-pack-64-gas,tax-f816334fa39aa18006995513,tax-98edc992e5176187459ef3c6,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/clutch--clutch-controls,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136140-136289""}"
leaf-dbb22a6fd6a15376d5d83a9c,challenger-rt-scat-pack-64-gas,tax-f816334fa39aa18006995513,tax-dcd35de0ca0c45b27925fa1f,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/clutch--clutch-housing,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136294-136440""}"
leaf-97dc3ca7f67bd9fc52282ab6,challenger-rt-scat-pack-64-gas,tax-f816334fa39aa18006995513,tax-1d21b2575ad7b55cddf99ad8,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/clutch--clutch-pedals,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136445-136588""}"
leaf-703f0b8485704f199f62a65a,challenger-rt-scat-pack-64-gas,tax-4a34805a5fc8e973bc3cd599,tax-b8dc99470c72dfbeb93ac154,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/conversion-and-upfit-packages--exterior,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136594-136768""}"
leaf-57c8b899db5ed22c3513ce7a,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-d0300632381e8fcf968d1f13,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--drive-belts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136774-136913""}"
leaf-5615aae8f02bfd0f60f02dd9,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-913483d183ec553156143977,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--engine-coolant-reservoir-bottle,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:136918-137121""}"
leaf-dd29dc1ffa3cae03168f5a25,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-a6ffc1266d3f7121e3af97c3,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--pulleys-and-related-parts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:137126-137307""}"
leaf-ed8a66bb0ffbd3a31bb17bf7,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-0d46fac7d2d90e20518163c3,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--radiator-and-related-parts-charge-air-cooler,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:137312-137552""}"
leaf-ccb0becab60731de6e585fea,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-62bb9611449d772dca79dbe2,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--transmission-oil-cooler-and-lines,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:137557-137764""}"
leaf-dab99cbcb8678cb250a1f188,challenger-rt-scat-pack-64-gas,tax-16ff4632976aab9bf0c27aba,tax-d68d0d38a6e08cd1a484bf74,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/cooling--water-pump-and-related-parts,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:137769-137959""}"
leaf-1aa5d352c22a99936663ba33,challenger-rt-scat-pack-64-gas,tax-b024e6d71d2f92a482400593,tax-d98527b6816d555e40bf15be,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/doors-door-mirrors-and-related-parts--exterior-mirror,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:137965-138175""}"
leaf-a6996de3ae8ec26b4ed2cd75,challenger-rt-scat-pack-64-gas,tax-b024e6d71d2f92a482400593,tax-34a247557c93fe881c17665e,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/doors-door-mirrors-and-related-parts--front-door,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:138180-138375""}"
leaf-54ad1751375eef2c9dd5facf,challenger-rt-scat-pack-64-gas,tax-b024e6d71d2f92a482400593,tax-d54d7081e02ae4f8ebe03a4a,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/doors-door-mirrors-and-related-parts--weatherstrips-and-seals,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:138380-138614""}"
leaf-e8ef1442ffa68cee67223708,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-867600ed38f7915ce5fe3ab3,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--battery-battery-tray-and-cables,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:138620-138827""}"
leaf-ae896473bbbf46455231f260,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-8f1ad63b14f4d4291bb15f83,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--generators-alternators,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:138832-139014""}"
leaf-03a364bb69ae8a44ef1566de,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-554000bc19d2a6f481578dca,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--horns,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:139019-139146""}"
leaf-45cb37e3b7120c239f72b8ae,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-a20de4d3caeb5545ddf4a7ef,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--ignition-spark-plugs-cables-coils-and-glow-plugs,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:139151-139417""}"
leaf-e71e83aaeede2541b79181bd,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-60b7f966abbcc62b0d8735be,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--instrument-panel-cluster,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:139422-139606""}"
leaf-afdb67033909efbb176aec90,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-2d80a2d21d5fb22572686f25,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--keys-modules-and-engine-controllers,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:139611-139830""}"
leaf-d7ed06117560749516f1cebf,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-9328d5b137e82d654dfdb50c,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--lamps-interior-and-exterior,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:139835-140028""}"
leaf-158bc2a2d0479b39f66a35ad,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-64c902c978ddc7703fc5a4f0,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--park-assist,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:140033-140178""}"
leaf-18f4441ce0c3e58f3e4786c7,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-b482c669569cfe7e2562b702,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--power-distribution-center-fuse-block-junction-block-relays-and-fuses,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:140183-140505""}"
leaf-4e8b693db0a4fb598b9e3150,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-d27ff8ecd0598295df9d6c99,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--radio-antenna-speakers-dvd-and-video-systems,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:140510-140762""}"
leaf-a46e6428d63394047a9956c4,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-026c5a3531e7251b94ff7d05,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--sensors,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:140767-140900""}"
leaf-c4125ab5c47aa0cbc4e6a22a,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-8cd14686ad8a6d7ecae549bc,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--speed-control,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:140905-141056""}"
leaf-7cbf8fae5b1c7a620d6c64af,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-212086de8bf0cd5c630fe0f1,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--starters,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:141061-141197""}"
leaf-1c1b5b9810c92a38e8357a70,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-57a6f894218476bef17649a2,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--switches,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:141202-141338""}"
leaf-3bdd6669a6cbf097c40aaf63,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-02c9b74e8f0842087c0aa2d5,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--wiper-and-washer-system,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:141343-141524""}"
leaf-1a451835dd6a7bb08626e97e,challenger-rt-scat-pack-64-gas,tax-f8b575562ca408389f223c27,tax-dd395cda52cb6565db558931,,CATEGORY_INDEX,,,,https://www.moparamerica.com/v-2017-dodge-challenger--r-t-scat-pack--6-4l-v8-gas/electrical--wiring-body-and-accessories,,NOT_STARTED,,,,,,,,,,,"{""route_snapshot_id"": ""snapshot-fde117f6508ad939b16aca04"", ""taxonomy_locator"": ""markdown:char:141529-141722""}"
